DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率,总个数,pderl误差数量,optrl误差数量,可视率,精度增量
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6515278,41.67541667,63.96506218,128.2039326,1880,0,0,4616,0,0,0.610485269,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7443056,34.67625,107.0011191,134.2768505,1890,0,0,1799,0,0,0.795997777,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4115278,41.56236111,267.8593347,342.3066008,1890,0,0,6136,0,0,0.619784876,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77819444,28.12069444,120.6154368,268.1945151,1900,0.000130617,0.000130617,7656,1,1,0.965256008,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5556944,34.08013889,286.1064136,308.1182983,1900,0,0,1799,0,0,0.591439689,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3404167,41.80347222,257.0858842,267.8269374,1910,0,0,2342,0,0,0.179333903,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6615278,41.13430556,191.7891692,192.8001686,1920,0,0,140,0,0,0.278571429,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0473611,41.64347222,332.3550706,340.6155645,1930,0.000426985,0.000426985,2342,1,1,0.157130658,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.30875,41.25875,116.8227027,240.009844,1940,0,0,6664,0,0,0.962184874,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8931944,34.14402778,324.6880094,343.6978246,1960,0.000853971,0.000853971,2342,2,2,0.381298036,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4856944,34.33791667,107.6366631,230.3539376,1970,0,0,7128,0,0,0.860409652,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3448611,41.41236111,339.6799568,356.0019941,1970,0.005123826,0.005123826,2342,12,12,0.27412468,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26791667,28.39541667,92.65380396,252.9638057,1980,0,0,8045,0,0,0.978247359,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2098611,41.03930556,75.88583364,79.35057771,1980,0.000831255,0.000831255,2406,2,2,0.058187864,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.04791667,28.17458333,283.8453496,304.4329061,1990,0.000526039,0.000526039,1901,1,1,0.510257759,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8454167,34.94930556,88.54982186,131.1131866,1990,0.008347979,0.008347979,4552,38,38,0.423989455,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2295833,41.44319444,94.14732062,177.1460017,1990,0,0,4240,0,0,0.964150943,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7779167,34.06541667,323.1870248,324.4479505,2000,0,0,2408,0,0,0.027408638,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37236111,28.51236111,112.6340134,179.8159748,2010,0.000786164,0.000786164,3816,3,3,0.901991614,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0773611,34.61791667,127.6649482,200.4572369,2010,0,0,5672,0,0,0.624294781,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.04625,41.43069444,247.8990578,332.2327862,2010,0,0,5608,0,0,0.740549215,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34430556,28.95847222,162.8059921,215.2243906,2020,0,0,4616,0,0,0.486568458,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7568056,34.87069444,173.8764263,200.4821996,2020,0.001538123,0.001538123,4551,7,7,0.233575038,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1298611,41.81708333,343.8398191,346.9142867,2020,0.000415282,0.000415282,2408,1,1,0.052740864,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53930556,28.91541667,48.11155892,162.1608507,2030,0.000327654,0.000327654,6104,2,2,0.903342071,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7881944,34.82875,116.003893,261.576157,2030,0,0,7791,0,0,0.950584007,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1281944,41.06097222,262.8293455,271.2275208,2030,0,0,4552,0,0,0.073374341,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2134722,34.11458333,217.1852793,335.1156385,2040,0,0,6984,0,0,0.876861397,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0893056,41.58458333,5.919166668,154.5248689,2040,0,0,7766,0,0,0.948879732,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1915278,34.01847222,201.7816662,346.4508377,2050,0,0,7598,0,0,0.97170308,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1940278,41.77875,249.5934974,264.5765593,2050,0,0,2342,0,0,0.261315115,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.03513889,28.59930556,324.803172,329.7809778,2060,0,0,2408,0,0,0.109634551,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80680556,28.60013889,338.2876121,339.1867981,2070,0,0,2408,0,0,0.015365449,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2093056,34.13541667,358.7910187,359.7283657,2070,0.007890365,0.007890365,2408,19,19,0.007890365,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.92125,41.82597222,352.2773938,354.7189122,2070,0.001245847,0.001245847,2408,3,3,0.039451827,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5970833,41.31680556,36.85402693,153.3652859,2080,0,0,6696,0,0,0.90188172,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7943056,34.43902778,139.6871944,154.0850246,2090,0,0,2408,0,0,0.323089701,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.39625,41.95152778,151.9755856,213.111438,2090,0,0,4616,0,0,0.567590988,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21486111,28.13652778,117.4648394,213.2724318,2110,0.002115656,0.002115656,5672,12,12,0.751939351,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4070833,41.16736111,336.5325264,346.2118639,2130,0.000830565,0.000830565,2408,2,2,0.168604651,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6373611,34.37930556,128.4264544,269.9732456,2140,0,0,7593,0,0,0.903463717,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.96375,41.88625,208.2661074,307.249869,2140,0,0,5576,0,0,0.87607604,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4095833,34.16819444,41.43173397,195.3598269,2180,0,0,10191,0,0,0.735158473,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7265278,41.26652778,109.8528994,250.7211408,2180,0,0,7282,0,0,0.974732216,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3176389,41.78263889,50.58126112,57.54374777,2200,0,0,2343,0,0,0.170721297,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1695833,34.75763889,161.7105017,189.3255367,2210,0.000659051,0.000659051,4552,3,3,0.232205624,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8929167,34.47958333,265.1972902,300.436415,2230,0,0,4552,0,0,0.326669596,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.20625,41.65347222,320.4354214,325.2189442,2230,0,0,2406,0,0,0.120947631,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8620833,34.26958333,320.9767427,342.7921591,2240,0,0,2406,0,0,0.460099751,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9731944,41.66569444,251.6644196,324.5689223,2240,0,0,5608,0,0,0.637660485,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1595833,34.89763889,50.5631248,122.2319955,2250,0,0,4616,0,0,0.695840555,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3156944,41.19541667,347.6425408,349.0656672,2250,0.000415282,0.000415282,2408,1,1,0.023255814,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66625,28.55041667,4.915195185,154.2726372,2260,0,0,7916,0,0,0.954269833,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8179167,41.93291667,72.71546461,162.1940874,2260,0,0,6152,0,0,0.708062419,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66708333,28.29041667,340.7795246,357.2018251,2270,0.007475083,0.007475083,2408,18,18,0.274086379,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1373611,34.41430556,155.3109917,222.5432116,2270,0,0,4616,0,0,0.659445407,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7315278,41.62847222,335.7526279,339.8742717,2270,0,0,2408,0,0,0.075166113,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3279167,34.16569444,267.3655133,276.0060034,2280,0,0,4552,0,0,0.073154657,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42069444,28.15736111,15.28318854,100.0314422,2290,0.000483871,0.000483871,6200,3,3,0.678225806,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4851389,34.26930556,62.29001606,206.160305,2310,0,0,9167,0,0,0.727391731,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34125,28.52263889,204.9824608,206.9554603,2320,0.001336898,0.001336898,1496,2,2,0.061497326,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7220833,34.39291667,138.1268159,189.9911128,2330,0,0,4552,0,0,0.505052724,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8159722,41.45986111,40.42989416,177.4681187,2330,0,0,7629,0,0,0.891073535,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65430556,28.70402778,335.6148706,353.7153046,2340,0,0,2406,0,0,0.315461347,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4159722,34.84791667,149.6170175,152.3233395,2340,0,0,2408,0,0,0.055232558,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.09819444,28.79958333,358.5143616,359.6610528,2350,0.011212625,0.011212625,2408,27,27,0.011212625,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2904167,34.41013889,302.0011286,340.8690327,2350,0,0,3398,0,0,0.650088287,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45097222,28.83708333,348.0649439,353.7643318,2360,0,0,2406,0,0,0.090191189,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9281944,34.66597222,235.4387784,238.0541394,2360,0,0,2344,0,0,0.061860068,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2354167,34.83597222,125.7238584,131.3645919,2380,0,0,1287,0,0,0.268842269,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9579167,41.44902778,305.6112655,351.620413,2390,0,0,3432,0,0,0.710081585,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.03986111,28.75486111,145.1694313,209.037896,2400,0,0,4552,0,0,0.589191564,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4509722,41.36597222,303.249409,311.7396948,2400,0,0,1218,0,0,0.417077176,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48208333,28.53263889,270.7081015,330.2768551,2410,0.00022604,0.00022604,4424,1,1,0.700949367,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8190278,34.17097222,229.1202046,311.6345139,2410,0,0,4552,0,0,0.852811951,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6198611,34.74569444,169.2821802,245.4490096,2420,0,0,5981,0,0,0.634509279,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39319444,28.81847222,353.9541948,356.7133165,2430,0.003415884,0.003415884,2342,8,8,0.043979505,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0670833,41.07319444,98.01981616,261.7381916,2440,0,0,8219,0,0,0.991969826,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44013889,28.64486111,37.11584686,141.1454858,2460,0,0,6696,0,0,0.802270012,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8881944,41.20347222,286.4505907,287.7120126,2460,0,0,261,0,0,0.195402299,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9523611,41.79986111,40.55225128,180.5808049,2470,0,0,10191,0,0,0.684623688,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68875,28.39708333,93.37667427,230.6358325,2480,0.000131614,0.000131614,7598,1,1,0.897209792,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5659722,34.06541667,73.6459684,74.07708891,2500,0,0,2408,0,0,0.009136213,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.86069444,28.66263889,204.8105022,246.7081731,2510,0.00026976,0.00026976,3707,1,1,0.647693553,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.69125,34.94736111,125.450787,261.5247493,2510,0,0,7331,0,0,0.920883918,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36986111,28.96013889,359.0241747,359.6071843,2520,0,0,2406,0,0,0.003325021,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52680556,28.75513889,134.5445199,259.7352516,2530,0.000540541,0.000540541,7400,4,4,0.841216216,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35041667,28.64763889,87.57544816,96.46782893,2540,0,0,4616,0,0,0.07517331,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4693056,41.53791667,287.6822324,291.4735792,2540,0,0,646,0,0,0.247678019,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.94041667,28.95236111,116.6275312,147.6099362,2550,0,0,3464,0,0,0.547921478,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34375,28.35458333,25.36535296,323.2092708,2570,6.42E-05,6.42E-05,15577,1,1,0.950568145,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2229167,34.20486111,150.1236682,176.5700816,2580,0,0,2408,0,0,0.458887043,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1726389,41.76597222,299.6472725,336.1934025,2580,0,0,3432,0,0,0.618589744,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6431944,34.97597222,339.8357878,356.6499422,2600,0.006229236,0.006229236,2408,15,15,0.283637874,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8131944,41.45875,130.7071021,230.6058283,2600,0,0,6664,0,0,0.767857143,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.77125,41.19180556,323.6416392,336.2457852,2610,0,0,2406,0,0,0.271404821,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0248611,34.12041667,269.1938707,269.5672443,2620,0,0,2344,0,0,0,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.69625,41.70291667,166.8227055,166.9173281,2620,0,0,2408,0,0,0.00166113,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3201389,41.27152778,162.6902527,205.071132,2640,0.000219732,0.000219732,4551,1,1,0.37859811,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4195833,34.23902778,166.7425024,175.8095283,2650,0.003740648,0.003740648,2406,9,9,0.149210308,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8895833,34.85013889,7.602373367,150.8493044,2660,0,0,7400,0,0,0.966486486,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8690278,34.67097222,345.280979,349.8562602,2670,0,0,2406,0,0,0.076891106,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7504167,41.35680556,266.4998973,267.7420405,2670,0,0,2342,0,0,0.019214347,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59902778,28.96263889,41.09295736,171.9217183,2680,0.000675676,0.000675676,7400,5,5,0.872567568,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6976389,34.28902778,229.9598664,250.3411356,2680,0,0,2342,0,0,0.455166524,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39458333,28.03125,333.5014394,355.6438991,2690,0,0,2406,0,0,0.382793017,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5726389,41.08486111,212.4300558,237.7419001,2690,0,0,3366,0,0,0.474747475,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34625,28.87236111,343.6381228,344.1394199,2700,0,0,2406,0,0,0.009143807,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39375,28.09125,323.7670656,342.6115683,2710,0,0,2406,0,0,0.384871155,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4073611,34.32708333,63.19045974,132.4691434,2710,0,0,4487,0,0,0.679964341,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4920833,34.10652778,49.07450022,223.759377,2730,0,0,9167,0,0,0.922439184,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.77875,41.65208333,260.0711023,286.8785354,2730,0,0,4552,0,0,0.232644991,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36291667,28.98125,122.8579489,261.2487532,2740,0,0,7331,0,0,0.939162461,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8318056,34.13819444,132.1956665,248.3255524,2740,0,0,7037,0,0,0.841551798,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3331944,41.50097222,343.7427599,344.8282829,2740,0,0,2408,0,0,0.017857143,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8279167,34.61458333,352.8685122,359.1574996,2750,0.024501661,0.024501661,2408,59,59,0.102990033,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9381944,41.66513889,351.3575948,358.1158141,2750,0.010247652,0.010247652,2342,24,24,0.108027327,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8551389,34.40625,177.5739233,190.9944854,2770,0.00389948,0.00389948,4616,18,18,0.113518198,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8795833,41.18041667,345.6033311,352.1951276,2770,0,0,2408,0,0,0.107142857,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70458333,28.97541667,207.5720837,350.51465,2780,0,0,7314,0,0,0.992616899,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4359722,41.96569444,297.7952528,312.7469262,2790,0,0,1287,0,0,0.661227661,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8506944,41.14625,7.535535397,317.9099345,2800,6.25E-05,6.25E-05,15990,1,1,0.950719199,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46763889,28.41152778,125.0416237,164.909591,2810,0,0,3432,0,0,0.648601399,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3918056,34.73513889,136.8300467,265.4342312,2810,0,0,6506,0,0,0.96188134,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2129167,41.71208333,126.343508,198.1716512,2810,0,0,5672,0,0,0.620944993,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1754167,34.84152778,304.1319627,332.5097398,2820,0,0,3432,0,0,0.500582751,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.06708333,28.97736111,176.2298673,260.1758953,2840,0,0,6322,0,0,0.65327428,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.20875,41.66680556,162.5054682,268.9017794,2840,0,0,6621,0,0,0.756079142,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4929167,41.52458333,133.379746,196.5143105,2850,0,0,5672,0,0,0.527150917,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71402778,28.40125,107.6913127,262.1503203,2860,0.001501502,0.001501502,7992,12,12,0.968343343,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4318056,34.97097222,331.538036,356.1719281,2860,0.005398671,0.005398671,2408,13,13,0.422342193,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7279167,41.52458333,26.376789,159.6498523,2870,0,0,7389,0,0,0.93395588,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0954167,41.30430556,199.1101188,349.2681871,2880,0,0,7677,0,0,0.991793669,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.06541667,28.39291667,146.6190183,187.4044686,2890,0,0,4616,0,0,0.377599653,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80347222,28.69680556,238.9404327,239.2553511,2900,0,0,2279,0,0,0.007898201,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1640278,34.90625,298.796333,325.9416252,2900,0,0,3432,0,0,0.483974359,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8459722,41.02291667,336.9314158,342.009915,2900,0,0,2408,0,0,0.090116279,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66069444,28.90458333,228.5581063,305.3664242,2910,0,0,4552,0,0,0.773725835,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4876389,41.74958333,327.2899664,341.1300213,2910,0,0,2408,0,0,0.266611296,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1684722,34.82791667,322.5874084,352.4248064,2920,0.002491694,0.002491694,2408,6,6,0.563538206,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.78097222,28.23180556,168.3198929,253.4099524,2930,0,0,6152,0,0,0.678315995,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4898611,41.81763889,238.3905413,254.784603,2930,0,0,2342,0,0,0.325789923,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18486111,28.54486111,83.8800672,155.6979121,2940,0,0,5981,0,0,0.606253135,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40569444,28.47625,121.8343068,247.9171189,2950,0,0,6963,0,0,0.919574896,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62791667,28.83625,167.375753,193.3699158,2960,0,0,4552,0,0,0.217486819,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8834722,41.92652778,195.7793227,334.2165875,2960,0,0,7501,0,0,0.948940141,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5773611,34.54097222,329.624507,337.7878917,2980,0,0,2406,0,0,0.157938487,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.02180556,28.11569444,198.2724541,304.0492745,2990,0,0,6088,0,0,0.845269382,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1315278,41.31791667,245.2648678,260.5252042,2990,0.001279863,0.001279863,2344,3,3,0.274744027,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5193056,34.64930556,46.82026103,186.6638315,3000,0,0,9167,0,0,0.736882295,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0368056,34.51430556,306.7122291,313.0700727,3010,0,0,1253,0,0,0.333599362,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8581944,41.71958333,277.8084778,325.6918558,3010,0,0,4142,0,0,0.611540319,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.32486111,28.03680556,314.6227242,343.335174,3020,0,0,3432,0,0,0.447843823,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6093056,34.06875,129.3464597,244.644684,3020,0,0,7037,0,0,0.845246554,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38875,28.34569444,261.5561413,277.7445267,3040,0,0,4552,0,0,0.138181019,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.05125,34.95069444,22.58620067,197.7771439,3040,0,0,10532,0,0,0.815989366,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54763889,28.93791667,26.21080169,118.7176011,3060,0,0,6024,0,0,0.754648074,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6965278,34.97236111,322.0822477,354.1417489,3060,0,0,2408,0,0,0.602159468,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7595833,41.42680556,109.7828418,265.1057378,3060,0,0,7799,0,0,0.983074753,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50236111,28.74208333,140.0107134,170.3341609,3070,0.00166113,0.00166113,2408,4,4,0.595099668,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.92625,34.39208333,338.1215193,359.5918539,3070,0,0,2408,0,0,0.34551495,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5568056,41.14319444,211.5338413,289.9851181,3070,0,0,5576,0,0,0.68992109,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36041667,28.19986111,257.6092937,287.994964,3080,0.000219684,0.000219684,4552,1,1,0.264279438,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1879167,41.07541667,71.53850342,86.08974535,3080,0,0,2408,0,0,0.23961794,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.90652778,28.32680556,51.63499754,296.345309,3090,7.65E-05,7.65E-05,13069,1,1,0.874665238,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5279167,34.57569444,245.7091107,274.7448407,3090,0.002228661,0.002228661,4487,10,10,0.262981948,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66319444,28.73375,205.2928378,223.6685272,3100,0,0,1541,0,0,0.693056457,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.72958333,28.75458333,182.3259638,290.6158054,3110,0,0,6515,0,0,0.782655411,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0481944,34.43152778,185.764127,286.3295847,3110,0,0,6394,0,0,0.748357835,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3823611,41.90097222,356.5904319,357.8776374,3110,0.004152824,0.004152824,2408,10,10,0.018687708,0
